sample.date,id.date,stream,sample.id,fraction,rhodo.acer,stage,order,family,genus,length_mm,number,notes
8/31/18,8/23/23,WS27,305,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,1,
8/31/18,8/23/23,WS27,305,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,1,
8/31/18,8/23/23,WS27,305,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,6,3,
8/31/18,8/23/23,WS27,305,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,2,1,
8/31/18,8/23/23,WS27,305,1_mm,R,larva,Plecoptera,Perlidae,unk,3,1,
8/31/18,8/23/23,WS27,305,1_mm,R,larva,Plecoptera,Perlidae,unk,4,1,
8/31/18,8/23/23,WS27,305,1_mm,R,larva,Plecoptera,Perlodidae,unk,3,1,
8/31/18,8/23/23,WS27,305,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,7,
8/31/18,8/23/23,WS27,305,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,12,
8/31/18,8/23/23,WS27,305,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,5,
8/31/18,8/23/23,WS27,305,1_mm,R,larva,Coleoptera,Psephenidae,unk,2,2,
8/31/18,8/23/23,WS27,305,1_mm,R,pupa,unk,unk,unk,4,1,
8/31/18,8/23/23,WS27,305,1_mm,R,unk,Collembola,unk,unk,1,4,
8/31/18,8/23/23,WS27,305,1_mm,R,unk,Collembola,unk,unk,2,2,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,14,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,16,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,9,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,2,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,5,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Diptera,Pediciidae,Dicranota,6,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Diptera,Pediciidae,Dicranota,7,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Diptera,Chironomidae,tany,1,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Plecoptera,Nemouridae,Soyedina,2,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,3,2,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,14,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,23,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,7,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,6,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Plecoptera,Perlodidae,unk,3,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Plecoptera,Perlodidae,unk,4,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Plecoptera,Perlodidae,unk,5,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,1,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,2,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,4,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,2,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,2,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,6,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,4,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,5,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,3,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,3,2,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,5,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Ephemeroptera,Ephemerellidae,unk,1,6,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Ephemeroptera,Ephemerellidae,unk,2,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Coleoptera,Elmidae,unk,3,1,
8/31/18,8/23/23,WS27,306,1_mm,R,larva,Coleoptera,Elmidae,unk,4,1,
8/31/18,8/23/23,WS27,306,1_mm,R,pupa,unk,unk,unk,3,1,
8/31/18,8/23/23,WS27,306,1_mm,R,pupa,unk,unk,unk,4,1,
8/31/18,8/23/23,WS27,306,1_mm,R,unk,Collembola,unk,unk,1,8,
8/31/18,8/23/23,WS27,306,1_mm,R,unk,Collembola,unk,unk,2,1,
8/31/18,8/23/23,WS27,306,1_mm,R,unk,Oligochaeta,unk,unk,1,2,
8/31/18,8/23/23,WS27,306,1_mm,R,unk,Oligochaeta,unk,unk,6,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Diptera,Chironomidae,non_tany,0.5,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,5,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,7,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,8,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,3,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,2,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Diptera,Dixidae,unk,2,1,
8/31/18,8/25/23,WS27,308,1_mm,R,unk,Oligochaeta,unk,unk,1,1,
8/31/18,8/25/23,WS27,308,1_mm,R,unk,Oligochaeta,unk,unk,2,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Plecoptera,Perlidae,unk,4,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Plecoptera,Perlidae,unk,11,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Plecoptera,Perlidae,unk,16,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,6,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,13,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,3,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Plecoptera,Perlodidae,unk,3,3,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Plecoptera,Perlodidae,unk,5,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,2,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,3,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Coleoptera,Elmidae,unk,3,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,4,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Ephemeroptera,Ephemerellidae,unk,1,5,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Ephemeroptera,Baetidae,unk,2,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,5,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,2,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,4,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,4,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,3,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,6,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,7,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,1,1,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,2,4,
8/31/18,8/25/23,WS27,308,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,10,1,
8/31/18,8/25/23,WS27,308,1_mm,R,pupa,unk,unk,unk,1,1,
8/31/18,8/25/23,WS27,308,1_mm,R,pupa,unk,unk,unk,3,1,
8/31/18,8/25/23,WS27,308,1_mm,R,pupa,unk,unk,unk,4,1,
8/31/18,8/25/23,WS27,308,1_mm,R,unk,Collembola,unk,unk,1,13,
8/31/18,8/25/23,WS27,308,1_mm,R,unk,Collembola,unk,unk,2,6,
8/31/18,8/25/23,WS27,308,1_mm,R,unk,Collembola,unk,unk,3,1,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,1,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,4,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,1,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,2,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Diptera,Chironomidae,tany,6,1,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Diptera,Pediciidae,Dicranota,2,1,
8/31/18,8/25/23,WS14,313,1_mm,R,pupa,unk,unk,unk,4,1,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,2,2,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,1,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,3,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,7,2,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Trichoptera,Sericostomatidae,Fattigia,10,1,spp. pele
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,2,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,2,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,6,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,6,2,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,7,3,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Plecoptera,Perlidae,unk,7,1,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Plecoptera,Perlidae,unk,8,1,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,2,2,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,3,3,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,4,6,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,5,1,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Ephemeroptera,Ephemerellidae,unk,2,1,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Ephemeroptera,Ephemerellidae,unk,3,1,
8/31/18,8/25/23,WS14,313,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,12,1,best guess
8/31/18,8/25/23,WS14,313,1_mm,R,unk,Oligochaeta,unk,unk,1,2,
8/31/18,8/25/23,WS14,313,1_mm,R,unk,Oligochaeta,unk,unk,2,1,
8/31/18,8/25/23,WS14,313,1_mm,R,pupa,Trichoptera,unk,unk,7,2,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,1,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,3,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,1,
8/31/18,8/26/23,WS14,315,1_mm,R,unk,Oligochaeta,unk,unk,30,1,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,2,2,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,3,3,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,4,2,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Ephemeroptera,Baetidae,unk,3,1,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,2,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,5,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,6,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,7,1,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Plecoptera,Perlidae,unk,4,1,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,1,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,6,2,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,9,1,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,5,1,
8/31/18,8/26/23,WS14,315,1_mm,R,larva,Coleoptera,Psephenidae,unk,3,1,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,3,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,8,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,9,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,2,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Diptera,Ceratopogonidae,unk,7,1,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Diptera,Ceratopogonidae,unk,9,1,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Diptera,Tipulidae,Tipula,13,1,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Diptera,Limoniidae,Hexatoma,22,1,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,1,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,6,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,5,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,6,2,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Plecoptera,Perlodidae,unk,11,1,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,2,3,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,8,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,7,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,9,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,6,3,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,7,3,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,8,5,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,9,3,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,10,1,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,1,1,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,3,2,
8/31/18,8/26/23,WS14,316,1_mm,R,larva,Ephemeroptera,Baetidae,unk,5,1,best guess - no gills
8/31/18,8/26/23,WS14,316,1_mm,R,pupa,unk,unk,unk,3,1,
8/31/18,8/26/23,WS14,316,1_mm,R,unk,Oligochaeta,unk,unk,1,4,
8/31/18,8/26/23,WS14,316,1_mm,R,unk,Oligochaeta,unk,unk,2,3,
8/31/18,8/26/23,WS14,316,1_mm,R,unk,Oligochaeta,unk,unk,3,1,
8/31/18,8/26/23,WS14,316,1_mm,R,unk,Oligochaeta,unk,unk,5,2,
8/31/18,8/26/23,WS14,316,1_mm,R,unk,Oligochaeta,unk,unk,13,1,
8/31/18,8/26/23,WS14,316,1_mm,R,unk,Oligochaeta,unk,unk,39,1,
8/31/18,8/26/23,WS14,316,1_mm,R,unk,Oligochaeta,unk,unk,50,1,
8/31/18,8/26/23,WS02,317,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,2,
8/31/18,8/26/23,WS02,317,1_mm,R,larva,Diptera,Tipulidae,Tipula,36,1,
8/31/18,8/26/23,WS02,317,1_mm,R,larva,Plecoptera,Perlidae,unk,5,1,
8/31/18,8/26/23,WS02,317,1_mm,R,larva,Trichoptera,Sericostomatidae,Fattigia,7,1,spp. pele
8/31/18,8/26/23,WS02,317,1_mm,R,larva,Trichoptera,Sericostomatidae,Fattigia,8,1,
8/31/18,8/26/23,WS02,317,1_mm,R,larva,Trichoptera,Sericostomatidae,Fattigia,10,2,
8/31/18,8/26/23,WS02,317,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,4,2,
8/31/18,8/26/23,WS02,317,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,1,
8/31/18,8/26/23,WS02,317,1_mm,R,unk,Oligochaeta,unk,unk,8,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,3,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,2,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,8,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,2,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Diptera,Ceratopogonidae,unk,3,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Diptera,Ceratopogonidae,unk,5,2,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Diptera,Ceratopogonidae,unk,6,2,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Diptera,Dixidae,unk,5,1,
8/31/18,8/26/23,WS02,319,1_mm,R,unk,Collembola,unk,unk,3,2,
8/31/18,8/26/23,WS02,319,1_mm,R,unk,Collembola,unk,unk,4,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,3,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,4,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Odonata,Gomphidae,unk,3,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Psychomyiidae,Lype,3,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,2,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,5,4,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,6,4,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,7,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,10,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,2,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,2,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,8,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,9,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,3,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Sericostomatidae,Fattigia,3,1,spp. pele
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Sericostomatidae,Fattigia,5,1,spp. pele
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Sericostomatidae,Fattigia,8,1,spp. pele
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Trichoptera,Sericostomatidae,Fattigia,9,1,spp. pele
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,2,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,1,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,6,3,
8/31/18,8/26/23,WS02,319,1_mm,R,larva,Plecoptera,Peltoperlidae,Viehoperla,5,1,
8/31/18,8/26/23,WS02,319,1_mm,R,pupa,Trichoptera,unk,unk,7,2,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,6,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,10,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,9,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,14,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,1,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Diptera,Ceratopogonidae,unk,5,2,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Diptera,Ceratopogonidae,unk,7,1,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Diptera,Tipulidae,Tipula,16,1,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Diptera,Limoniidae,Hexatoma,8,1,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,3,2,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,4,2,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Odonata,Gomphidae,unk,6,1,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,2,3,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,15,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,14,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,9,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,6,1,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,7,4,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,8,2,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,10,1,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Trichoptera,Philopotamidae,unk,5,1,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,5,2,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,2,5,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Plecoptera,Perlodidae,unk,2,5,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Plecoptera,Perlodidae,unk,3,2,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,4,2,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,5,1,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,1,1,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,1,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,2,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,6,5,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,8,1,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,4,1,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Plecoptera,Peltoperlidae,Viehoperla,5,1,
8/31/18,8/26/23,WS02,320,1_mm,R,larva,Diptera,Limoniidae,unk,3,2,"JD keyed this to Erioptera but we are not confident enough in the genus-level ID to say definitively, so we are leaving this as ""unk"""
8/31/18,8/26/23,WS02,320,1_mm,R,unk,Collembola,unk,unk,2,1,
8/31/18,8/26/23,WS02,320,1_mm,R,unk,Oligochaeta,unk,unk,1,1,
8/31/18,8/26/23,WS02,320,1_mm,R,unk,Oligochaeta,unk,unk,2,1,
8/31/18,8/26/23,WS02,320,1_mm,R,unk,Oligochaeta,unk,unk,3,3,
8/31/18,8/26/23,WS02,320,1_mm,R,unk,Oligochaeta,unk,unk,4,1,
8/31/18,8/26/23,WS02,320,1_mm,R,unk,Oligochaeta,unk,unk,6,1,
8/31/18,8/26/23,WS02,320,1_mm,R,pupa,unk,unk,unk,7,1,
8/31/18,8/27/23,WS31,321,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,1,
8/31/18,8/27/23,WS31,321,1_mm,R,larva,Diptera,Dixidae,unk,3,1,
8/31/18,8/27/23,WS31,321,1_mm,R,unk,Collembola,unk,unk,1,1,
8/31/18,8/27/23,WS31,321,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,4,1,
8/31/18,8/27/23,WS31,321,1_mm,R,larva,Plecoptera,Perlodidae,unk,4,1,
8/31/18,8/27/23,WS31,321,1_mm,R,larva,Plecoptera,Perlodidae,unk,5,1,
8/31/18,8/27/23,WS31,321,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,2,
8/31/18,8/27/23,WS31,321,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,2,
8/31/18,8/27/23,WS31,321,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,6,1,
8/31/18,8/27/23,WS31,321,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,9,3,
8/31/18,8/27/23,WS31,321,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,10,1,
8/31/18,8/27/23,WS31,321,1_mm,R,larva,Odonata,Gomphidae,unk,6,1,
